Critic_Name,1701 A.D.,A Hat in Time,A Plague Tale: Innocence,A Plague Tale: Requiem,A Total War Saga: TROY,A Total War Saga: Thrones of Britannia,A Vampyre Story,Absolum,Absolver,Act of Aggression,Act of War: Direct Action,Age of Conan: Unchained,Age of Empires II: Definitive Edition,Age of Empires III,Age of Empires III: Definitive Edition,Age of Empires IV,Age of Empires Online,Age of Empires: Definitive Edition,Age of Mythology,Age of Mythology: Retold,Age of Wonders 4,Age of Wonders III,Age of Wonders: Planetfall,Aion,Alan Wake,Alan Wake II,Alien: Isolation,Aliens: Dark Descent,Aliens: Fireteam Elite,American McGee's Alice,American Truck Simulator,Amnesia: A Machine for Pigs,Amnesia: Rebirth,Amnesia: The Bunker,Amnesia: The Dark Descent,Among the Sleep,Anger Foot,Animal Well,Anno 1800,Anno 2070,Anno 2205,Anomaly: Warzone Earth,Another Crab's Treasure,Antichamber,Ape Out,Apotheon,Ara: History Untold,Arma 3,Arma II,Armies of Exigo,Armored Core VI: Fires of Rubicon,Assassin's Creed,Assassin's Creed Shadows,Assassin's Creed Valhalla,Atomfall,Atomic Heart,Auto Assault,Avatar: Frontiers of Pandora,Avowed,Back 4 Blood,Back to the Future: The Game - Episode I: It's About Time,Balatro,Baldur's Gate 3,Baldur's Gate II: Enhanced Edition,Baldur's Gate II: Shadows of Amn,Baldur's Gate: Enhanced Edition,Banished,Banishers: Ghosts of New Eden,Batman: The Enemy Within - Episode 1: The Enigma,Batman: The Telltale Series - Episode 1: Realm of Shadows,BattleForge,BattleTech,Battleborn,Battlefield 1,Battlefield 2,Battlefield 2042,Battlefield 2142,Battlefield 3,Battlefield 4,Battlefield 6,Battlefield Hardline,Battlefield V,Battlefield Vietnam,Battlefield: Bad Company 2,Battlefleet Gothic: Armada,Battlestations: Pacific,BioShock,BioShock 2,BioShock Infinite,BioShock Infinite: Burial at Sea - Episode One,BioShock Infinite: Burial at Sea - Episode Two,Biomutant,Black & White,Black & White 2,Black Desert Online,Black Myth: Wukong,Blackguards,Blackguards 2,Blair Witch,Blasphemous 2,Blood Bowl,Blood Bowl 2,Blue Prince,Borderlands,Borderlands 2,Borderlands 3,Borderlands 4,Borderlands: The Pre-Sequel,Botanicula,Bright Memory: Infinite,Brink,Broforce,Broken Age: Act 1,Broken Age: Act 2,Broken Sword 5: The Serpent's Curse,Broken Sword: The Sleeping Dragon,Brothers in Arms: Road to Hill 30,Bulletstorm,Caesar IV,Call of Duty,Call of Duty 2,Call of Duty 4: Modern Warfare,Call of Duty: Black Ops 6,Call of Duty: Modern Warfare 2,Call of Duty: United Offensive,Call of Duty: Vanguard,Call of Duty: World at War,Call of Juarez: Bound in Blood,Card Shark,Carrion,Champions Online,Chaos on Deponia,Chernobylite,Children of Morta,Children of the Sun,Chivalry 2,Cities XL,Cities: Skylines,Cities: Skylines II,Citizen Sleeper 2: Starward Vector,City Life,City of Heroes,City of Villains,CivCity: Rome,Clair Obscur: Expedition 33,Close To The Sun,Cloudpunk,Cocoon,"Codename: Panzers, Phase One","Codename: Panzers, Phase Two",Command & Conquer 3: Kane's Wrath,Command & Conquer 3: Tiberium Wars,Command & Conquer Remastered Collection,Command & Conquer: Generals,Command & Conquer: Red Alert 3,Company of Heroes,Company of Heroes 2,Company of Heroes 2: Ardennes Assault,Company of Heroes 3,Company of Heroes: Opposing Fronts,Company of Heroes: Tales of Valor,Control,Cossacks II: Napoleonic Wars,Counter-Strike: Global Offensive,Crimson Skies,Cronos: The New Dawn,Crusader Kings II,Crusader Kings III,Crypt of the NecroDancer,Crysis,Crysis 2,Crysis 3,Crysis Warhead,Cult of the Lamb,Cuphead,Cuphead in the Delicious Last Course,Cyberpunk 2077,Cyberpunk 2077: Phantom Liberty,DAVE THE DIVER,DEFCON: Everybody Dies,DOOM,DOOM 3,DOOM 3: Resurrection of Evil,DOOM Eternal,DOOM: The Dark Ages,DREDGE,Dark Messiah of Might and Magic,Dark Souls II,Dark Souls III,Dark Souls: Prepare to Die Edition,DarkStar One,Darkest Dungeon,Darkest Dungeon II,Darksiders Genesis,Darwinia+,Dawn of Discovery,Day of the Tentacle Remastered,Days Gone,Dead Cells,Dead Rising 3: Apocalypse Edition,Dead Space,Dead Take,Dear Esther,Death Stranding,Death's Door,Demigod,Deponia,Desperados III,Destiny 2,Deus Ex: Human Revolution,Deus Ex: Invisible War,Deus Ex: Mankind Divided,DiRT Rally,Diablo II,Diablo II: Resurrected,Diablo III,Diablo III: Reaper of Souls,Diablo IV,Diablo IV: Vessel of Hatred,Diluvion,Disco Elysium,Dishonored 2,Divinity II: Ego Draconis,Divinity: Dragon Commander,Divinity: Original Sin,Divinity: Original Sin II,Don't Starve,Dota 2,Dracula: Origin,Dragon Age II,Dragon Age: Inquisition,Dragon Age: Origins,Dragon Age: Origins - Awakening,Dragon Age: The Veilguard,Dragon's Dogma 2,Dragon's Dogma: Dark Arisen,Drakensang: The Dark Eye,Draugen,Dreamfall: The Longest Journey,Dune: Awakening,Dungeon Siege II,Dungeon Siege III,Dungeons,Dungeons & Dragons Online: Stormreach,Dungeons of Hinterberg,Dustforce,Dying Light,Dying Light 2 Stay Human,Dying Light: The Beast,Dying Light: The Following,Dynasty Warriors: Origins,EVERSPACE 2,Earth 2160,Eastward,Eiyuden Chronicle: Hundred Heroes,Elden Ring,Elden Ring Nightreign,Elden Ring: Shadow of the Erdtree,Elex,Elite: Dangerous,Empire Earth II,Empire: Total War,Endless Dungeon,Endless Legend,Endless Space,Endless Space 2,Enemy Territory: Quake Wars,Eriksholm: The Stolen Dream,Escape from Monkey Island,Europa Universalis IV,Event[0],EverQuest II,Evil Genius,Evil Genius 2: World Domination,Evil West,Evolve,Expeditions: Rome,Expeditions: Viking,F.E.A.R.,F.E.A.R. 2: Project Origin,F.E.A.R. 3,F.E.A.R. Extraction Point,F1 2021,F1 24,FTL: Faster Than Light,Fable III,Fable: The Lost Chapters,Fallout 3,Fallout 4,Fallout: New Vegas,Far Cry,Far Cry 2,Far Cry 3,Far Cry 3: Blood Dragon,Far Cry 5,Far Cry 6,Final Fantasy VII Rebirth,Final Fantasy XIV Online: A Realm Reborn,Final Fantasy XIV: Dawntrail,Firewatch,Football Manager 2010,Football Manager 2012,Football Manager 2013,Football Manager 2014,Football Manager 2015,Football Manager 2016,Football Manager 2017,Football Manager 2018,Football Manager 2019,Football Manager 2020,Football Manager 2021,Football Manager 2022,Football Manager 2023,Football Manager 2024,For Honor,Forza Motorsport,Freedom Force vs The 3rd Reich,Freelancer,Frostpunk,Frostpunk 2,GRID Autosport,GRIS,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Galactic Civilizations II: Dread Lords,Galactic Civilizations III,Game of Thrones: Episode One - Iron From Ice,Game of Thrones: Episode Three - The Sword in the Darkness,Game of Thrones: Episode Two - The Lost Lords,Gamedec,Gauntlet (2014),Gears Tactics,Gears of War,Get Even,Ghost of Tsushima: Director's Cut,Ghostrunner,Ghostrunner 2,Glory of the Roman Empire,God of War,God of War: Ragnarok,Gone Home,Goodbye Deponia,Gorogoa,Grand Theft Auto IV,Grand Theft Auto V,Grand Theft Auto: San Andreas,Grand Theft Auto: Vice City,GreedFall,Grey Goo,Grim Fandango Remastered,Ground Control II: Operation Exodus,Grow Home,Guild Wars,Guild Wars 2,Guild Wars Factions,Guild Wars Nightfall,Guild of Dungeoneering,Gunpoint,Hades,Hades II,Half-Life 2,Half-Life 2: Episode One,Half-Life: Alyx,Halo 2,Halo Infinite,Halo: Combat Evolved,Hard Reset,Hard West,Hard West 2,Hardspace: Shipbreaker,Harmony: The Fall of Reverie,Hatoful Boyfriend,Hearthstone: Heroes of Warcraft,Hearts of Iron IV,Hell is Us,Helldivers 2,Hellgate: London,Her Story,Heroes of Might and Magic V,Heroes of the Storm,Hi-Fi Rush,High on Life,Hitman 3,Hitman: Blood Money,Hitman: Codename 47,Hollow Knight: Silksong,Homefront,Homeworld 2,Homeworld 3,Homeworld Remastered Collection,Homeworld: Deserts of Kharak,Horizon Forbidden West: Complete Edition,Horizon Zero Dawn: Complete Edition,Hotline Miami,Hotline Miami 2: Wrong Number,House Flipper 2,Humankind,Hyper Light Drifter,INDIKA,Immortality,Imperator: Rome,Impossible Creatures,Indiana Jones and the Great Circle,Indigo Prophecy,Inscryption,Insurgency: Sandstorm,Into the Breach,"Invisible, Inc.",Iron Danger,Iron Harvest,Jagged Alliance 3,Jazzpunk,John Wick Hex,Joint Operations: Typhoon Rising,Joint Task Force,Jurassic World Evolution,Jusant,Just Cause 2,Just Cause 3,Just Cause 4,Keeper,Killing Floor,King Arthur II: The Role-Playing Wargame,King Arthur: Knight's Tale,Kingdom Come: Deliverance,Kingdom Come: Deliverance II,Kingdoms of Amalur: Re-Reckoning,Kohan II: Kings of War,Last Epoch,Law & Order: Justice Is Served,LawBreakers,Layers of Fear (2015),Layers of Fear 2,League of Legends,Left 4 Dead,Left 4 Dead 2,Legend of Grimrock,Legend of Grimrock II,Lies of P,Little Nightmares II,Loop Hero,Lords of the Fallen,Lords of the Fallen (2014),Lost Ark,Luftrausers,Machinarium,Mafia II,Mafia II: Definitive Edition,Mafia III,Mafia: Definitive Edition,Mafia: The Old Country,Magicka,Magicka 2,Magrunner: Dark Pulse,Majesty 2: The Fantasy Kingdom Sim,Maneater,Martha is Dead,Marvel's Midnight Suns,Marvel's Spider-Man 2,Marvel's Spider-Man Remastered,Marvel's Spider-Man: Miles Morales,Mass Effect,Mass Effect 2,Mass Effect: Andromeda,Master of Orion: Conquer the Stars,Max Payne,Max Payne 2: The Fall of Max Payne,Max Payne 3,MechWarrior 5: Mercenaries,Medal of Honor: Above and Beyond,Medal of Honor: Airborne,Medal of Honor: Allied Assault,Medal of Honor: Pacific Assault,Medieval II: Total War,Metal Gear Solid Delta: Snake Eater,Metal Slug Tactics,Metal: Hellsinger,Metaphor: ReFantazio,Metro 2033,Metro Exodus,Metro: Last Light,Miasma Chronicles,Microsoft Flight Simulator,Microsoft Flight Simulator 2024,Midnight Fight Express,Might & Magic X: Legacy,Might & Magic: Heroes VI,Might & Magic: Heroes VII,Minecraft,Minecraft Dungeons,Minecraft Legends,Mirror's Edge,Monaco: What's Yours Is Mine,Monster Hunter Rise,Monster Hunter Rise: Sunbreak,Monster Hunter Wilds,Monster Hunter: World,Monster Hunter: World - Iceborne,Monster Train 2,Moons of Madness,Mortal Shell,Mother Russia Bleeds,Multiwinia: Survival of the Flattest,Mutant Year Zero: Road to Eden,My Friend Pedro,My Time At Portia,Myst IV: Revelation,Napoleon: Total War,Necrobarista,Need for Speed: Underground 2,Neon White,Neva,Never Alone (2014),Neverwinter,Neverwinter Nights,Neverwinter Nights 2,New Tales from the Borderlands,New World,Nidhogg,Nidhogg 2,Night in the Woods,Ninja Gaiden: Ragebound,Not a Hero,Obduction,Observer,Octodad: Dadliest Catch,Open Roads,Orcs Must Die! 2,Order of War,Ori and the Will of the Wisps,Outcast: A New Beginning,Outlast,Outlast 2,Outriders,Overlord II,Overwatch 2,Owlboy,Oxenfree,Oxenfree II: Lost Signals,Pacific Drive,Painkiller (2004),Painkiller: Battle out of Hell,"Papers, Please",Park Beyond,Pathfinder: Kingmaker,Pathfinder: Wrath of the Righteous,Payday 2,Payday 3,Pentiment,Pepper Grinder,Perimeter,Persona 3 Reload,Phantom Doctrine,Phoenix Point,Pillars of Eternity,Pillars of Eternity II: Deadfire,Pirates of the Burning Sea,Plain Sight,Planet Coaster,Planet Coaster 2,Planet Zoo,Planet of Lana,PlanetSide,PlanetSide 2,Plants vs. Zombies,PlayerUnknown's Battlegrounds,Portal 2,Prey,Prey (2006),Prince of Persia: The Lost Crown,Prince of Persia: The Sands of Time,Prison Architect,Project CARS,Prototype (2009),Psychonauts 2,Punch Club,Puzzle Quest: Galactrix,Quadrilateral Cowboy,Quantum Conundrum,R.U.S.E.,RAGE,RAGE 2,RONIN,Ratchet & Clank: Rift Apart,Red Dead Redemption 2,Red Orchestra 2: Heroes of Stalingrad,Rematch,Remnant II,Remnant: From the Ashes,Resident Evil 3,Resident Evil 4 HD,Resident Evil 5,Resonance (2012),Return of the Obra Dinn,Return to Castle Wolfenstein,Return to Monkey Island,Returnal,Revenge of the Savage Planet,Richard Garriott's Tabula Rasa,Rift (2011),Rise of Nations (2003),Rise of Nations: Rise of Legends,Rise of the Tomb Raider,Rise of the Triad,Risen 2: Dark Waters,Riven,Road 96,RoboCop: Rogue City,Rogue Legacy,Rogue Legacy 2,Roki,RollerCoaster Tycoon 3,Rollerdrome,Rome: Total War,Ruiner,S.T.A.L.K.E.R. 2: Heart of Chornobyl,S.T.A.L.K.E.R.: Call of Pripyat,S.T.A.L.K.E.R.: Clear Sky,S.T.A.L.K.E.R.: Shadow of Chernobyl,SIFU,SOMA,SUPERHOT,SUPERHOT: MIND CONTROL DELETE,SWAT 4,Sable,Sacred,Sacred 2: Fallen Angel,Sacrifice (2000),Saints Row IV,Salt and Sacrifice,Sam & Max Episode 101: Culture Shock,Sam & Max Episode 102: Situation: Comedy,"Sam & Max Episode 103: The Mole, the Mob and the Meatball",Sam & Max Episode 201: Ice Station Santa,Sam & Max Episode 202: Moai Better Blues,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,Satellite Reign,Scorn,Scrapland,Sea of Stars,Sea of Thieves,Secrets of the Ark: A Broken Sword Game,Section 8,Senua's Saga: Hellblade II,Serious Sam 3: BFE,Serious Sam 4,Serious Sam HD: The First Encounter,Serious Sam II,Serious Sam: The First Encounter,Seven: The Days Long Gone,Shadow Gambit: The Cursed Crew,Shadow Tactics: Blades of the Shogun,Shadow Warrior,Shadow Warrior 2,Shadow Warrior 3,Shadowgrounds,Shadowrun (working title),Shadowrun Returns,Shattered Horizon,Sherlock Holmes: Crimes & Punishments,Shinobi: Art of Vengeance,ShootMania Storm,Shovel Knight,SiN Episodes: Emergence,Sid Meier's Civilization IV,Sid Meier's Civilization IV: Colonization,Sid Meier's Civilization IV: Warlords,Sid Meier's Civilization V,Sid Meier's Civilization V: Brave New World,Sid Meier's Civilization V: Gods & Kings,Sid Meier's Civilization VI,Sid Meier's Civilization VI: Gathering Storm,Sid Meier's Civilization VI: Rise and Fall,Sid Meier's Civilization VII,Sid Meier's Civilization: Beyond Earth,Sid Meier's Civilization: Beyond Earth - Rising Tide,Sid Meier's Pirates!,Sid Meier's Railroads!,Signalis,Silent Hill f,SimCity 4,Singularity (2010),Sins of a Solar Empire,Slender: The Arrival,Sniper Elite 4,Sniper Elite: Resistance,Solasta: Crown of the Magister,Soldiers: Heroes of World War II,Someday You'll Return,Somerville,South Park: The Stick of Truth,South of Midnight,Space Rangers 2: Rise of the Dominators,SpellForce 2: Shadow Wars,SpellForce 3,Spiritfarer,Split Fiction,Spore,Spore Galactic Adventures,Star Trek Online,Star Wars Galaxies: An Empire Divided,Star Wars Jedi Knight II: Jedi Outcast,Star Wars Jedi Knight: Jedi Academy,Star Wars Jedi: Fallen Order,Star Wars Outlaws,Star Wars: Battlefront (2004),Star Wars: Empire at War,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic II - The Sith Lords,Star Wars: Republic Commando,Star Wars: Squadrons,Star Wars: The Old Republic,Starcraft II: Heart of the Swarm,Starcraft II: Legacy of the Void,Starcraft II: Wings of Liberty,Starcraft Remastered,Stardew Valley,Starfield,Starship Troopers: Terran Command,Stasis,State of Decay 2,State of Mind,SteamWorld Heist II,Stellar Blade,Stellaris,Still Wakes the Deep,Stray,Stray Gods: The Roleplaying Musical,Street Fighter 6,Street Fighter V,Streets of Rage 4,Strike Suit Zero,Stronghold: Crusader II,Styx: Master of Shadows,Styx: Shards of Darkness,Subnautica,Sunday Gold,Sundered,Sunless Sea,Sunless Skies,Sunset (2015),Superliminal,Supreme Commander,Supreme Commander 2,Supreme Commander: Forged Alliance,Surviving Mars,Syberia: The World Before,System Shock,TERA,Tacoma,Tails Noir,Tainted Grail: The Fall of Avalon,Tales From The Borderlands: Episode 1 - Zer0 Sum,Tales From The Borderlands: Episode 2 - Atlas Mugged,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,Tales of Monkey Island Chapter 3: Lair of the Leviathan,Tales of Monkey Island Chapter 5: Rise of the Pirate God,Tchia,Teenage Mutant Ninja Turtles: Shredder's Revenge,Tell Me Why,Telling Lies,Tempest Rising,Terra Nil,Tesla Effect: A Tex Murphy Adventure,"That Dragon, Cancer",The Alters,The Ascent,The Banner Saga,The Banner Saga 2,The Banner Saga 3,The Bard's Tale IV: Barrows Deep,The Beginner's Guide,The Binding of Isaac,The Book of Unwritten Tales,The Bureau: XCOM Declassified,The Chronicles of Riddick: Escape From Butcher Bay,The Cosmic Wheel Sisterhood,The Dark Pictures Anthology: The Devil in Me,The Drifter,The Elder Scrolls III: Morrowind,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion Remastered,The Elder Scrolls IV: Shivering Isles,The Elder Scrolls Online,The Elder Scrolls Online: Morrowind,The Elder Scrolls V: Skyrim,The First Berserker: Khazan,The Flame in the Flood,The Forgotten City,The Godfather,The Incredible Adventures of Van Helsing,The Incredible Adventures of Van Helsing II,The Invincible,The Last Tinker: City of Colors,The Last of Us Part I,The Last of Us Part II Remastered,The Lord of the Rings Online: Shadows of Angmar,The Lord of the Rings: The Battle for Middle-Earth (2004),The Lord of the Rings: The Battle for Middle-Earth II,The Matrix Online,The Medium,The Moment of Silence,The Movies,The Movies: Stunts & Effects,The Next Big Thing,The Night of the Rabbit,The Operative: No One Lives Forever,The Orange Box,The Outer Worlds,The Plucky Squire,The Precinct,The Quarry,The Raven: Legacy of a Master Thief,The Red Strings Club,The Rogue Prince of Persia,The Secret World,The Settlers 7: Paths to a Kingdom,The Sims,The Sims 2,The Sims 2 University,The Sims 2: Nightlife,The Sims 3,The Sims 3: World Adventures,The Sims 4,The Sims Medieval,The Sinking City,The Stanley Parable,The Surge,The Surge 2,The Swapper,The Talos Principle,The Talos Principle 2,The Thaumaturge,The Turing Test,The Vanishing of Ethan Carter,The Walking Dead: 400 Days,The Walking Dead: Episode 1 - A New Day,The Walking Dead: Michonne - Episode 1: In Too Deep,The Walking Dead: Season Two Episode 1 - All That Remains,The Walking Dead: Season Two Episode 2 - A House Divided,The Walking Dead: Season Two Episode 3 - In Harm's Way,The Walking Dead: Season Two Episode 4 - Amid the Ruins,The Walking Dead: Season Two Episode 5 - No Going Back,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,The Whispered World,The Witcher,The Witcher 2: Assassins of Kings,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt - Blood and Wine,The Witcher 3: Wild Hunt - Hearts of Stone,The Witcher: Enhanced Edition,The Wolf Among Us: Episode 1 - Faith,The Wolf Among Us: Episode 2 - Smoke and Mirrors,The Wolf Among Us: Episode 3 - A Crooked Mile,The Wolf Among Us: Episode 5 - Cry Wolf,Thief,Thief: Deadly Shadows,Thimbleweed Park,This Is the Police,This War of Mine,This is the Police 2,Thronebreaker: The Witcher Tales,Thymesia,TimeShift (2007),Tiny & Big: Grandpa's Leftovers,Tiny Tina's Wonderlands,Titan Quest,Titan Souls,Titanfall 2,Tom Clancy's Ghost Recon: Wildlands,Tom Clancy's Rainbow Six Extraction,Tom Clancy's Rainbow Six Siege,Tom Clancy's Splinter Cell: Chaos Theory,Tom Clancy's The Division,Tom Clancy's The Division 2,Tomb Raider IV-VI Remastered,Tomb Raider: Legend,Tony Hawk's Underground 2 Remix,Torchlight,Torchlight II,Torment: Tides of Numenera,Total War: Attila,Total War: PHARAOH,Total War: Rome II,Total War: Shogun 2,Total War: Shogun 2 - Fall of the Samurai,Total War: Three Kingdoms,Total War: WARHAMMER,Total War: WARHAMMER II,Total War: WARHAMMER III,TrackMania 2 Canyon,TrackMania Sunrise,Transistor,Trek to Yomi,Trepang2,Tribes: Ascend,Tribes: Vengeance,Trine,Trine 2,Trine 3: The Artifacts of Power,Tron 2.0,Tropico 3,Tropico 4,Tropico 5,Tropico 6,True Crime: Streets of LA,Tunic,Twelve Minutes,Twin Mirror,Two Point Campus,Two Point Hospital,Two Point Museum,Two Worlds II,Tycoon City: New York,Tyranny,Ultros,Unavowed,Uncharted: Legacy of Thieves Collection,Undertale,Universe at War: Earth Assault,Unreal II: The Awakening,Unreal Tournament 2004,Unreal Tournament III,V Rising,Valorant,Vampire: The Masquerade - Bloodlines,Vampire: The Masquerade - Swansong,Vampyr,Vanguard: Saga of Heroes,Victor Vran,Victoria 3,Viewfinder,Virginia,Volume,"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",Wanderstop,Warcraft III: Reign of Chaos,"Warhammer 40,000: Boltgun","Warhammer 40,000: Chaos Gate - Daemonhunters","Warhammer 40,000: Darktide","Warhammer 40,000: Dawn of War","Warhammer 40,000: Dawn of War - Dark Crusade","Warhammer 40,000: Dawn of War - Soulstorm","Warhammer 40,000: Dawn of War - Winter Assault","Warhammer 40,000: Dawn of War II","Warhammer 40,000: Dawn of War II - Chaos Rising","Warhammer 40,000: Dawn of War II - Retribution","Warhammer 40,000: Dawn of War III","Warhammer 40,000: Rogue Trader","Warhammer 40,000: Space Marine","Warhammer 40,000: Space Marine II",Warhammer Online: Age of Reckoning,Warhammer: Chaosbane,Warhammer: End Times - Vermintide,Warhammer: Mark of Chaos,Warhammer: Vermintide 2,Warlock: Master of the Arcane,Wasteland 2,Wasteland 3,Watch Dogs: Legion,Weird West,Where the Water Tastes Like Wine,Wild Hearts,WildStar,Wolfenstein,Wolfenstein II: The New Colossus,Wolfenstein: The Old Blood,Wolfenstein: Youngblood,World in Conflict,World of Tanks,World of Warcraft,World of Warcraft: Battle for Azeroth,World of Warcraft: Cataclysm,World of Warcraft: Legion,World of Warcraft: Mists of Pandaria,World of Warcraft: Shadowlands,World of Warcraft: The Burning Crusade,World of Warcraft: The War Within,World of Warcraft: Warlords of Draenor,World of Warcraft: Wrath of the Lich King,World of Warplanes,Wreckfest,X3: Reunion,XCOM 2,XCOM 2: War of the Chosen,XCOM: Chimera Squad,XCOM: Enemy Unknown,XCOM: Enemy Within Expansion,Yesterday,Yooka-Laylee,Zenless Zone Zero,Zoo Tycoon 2
1UP,80,,,,,,58,,,,85,67,,70,,,58,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,60,,67,,,,,80,,,,91,,,,,,,,,,,,,,85,,60,91,,,,,70,91,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,90,80,80,,91,90,,,75,,,75,,,,,,58,,,,80,80,85,50,,,,,80,,91,90,,,91,100,,,,90,67,,80,,,,,,,80,,,83,,,,,,,90,,,65,,,,40,,,,70,,,,90,,,,,,,,,,,50,,,,,70,,,,,,,,,,,,75,,,,,,,,,100,83,,,,,,40,,70,,,65,,,,,,,,,60,,,,,,,,75,91,,,,,90,,,,,75,70,,,,,,90,91,,70,,,,,,100,,75,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,70,,,,,60,,,,,,75,,85,,,,,,,90,,90,90,,,,,90,80,,60,,80,,,,,,,,,,,40,,50,,,,,80,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,70,,,,,,,,,,,,,,80,,,,,,91,,100,,,,,,,,,,,75,,,,,,,,,,,,,,,91,,,,,80,,,,70,,80,80,,,,,58,,,,,,,,,,100,,,,,,,,,,,,,,58,,,,80,75,,85,,,,,,60,,,,,,,,,,,,,83,,,,,,91,,,,,,85,70,,,,,,,,,70,,,,,,67,,,,,,,,91,,,,80,,95,,,67,,,58,,,75,,,,,,,,,,,,,,,,,,,65,,,90,,,,,,,,,,90,,90,,,,75,80,,,,,80,,,91,,,,70,70,70,80,,100,,,,,,,,,91,,75,,,,,,,,,,80,,,,,,,70,90,100,80,50,,,,,,,,,85,70,,,,,85,,,,,,,,,,80,,,,,83,75,58,70,,,,,80,80,85,,80,,75,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,75,70,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,80,,,,,,,,,,,,,,90,80,85,65,,,80,70,,,,100,,,,,,,,,,,90,85,70,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,70,100,,,,75,,,,,,85,,,,,,,50,,,70,,,,,,100,,,,,85,100,,,,,,100,,,,,,,,,,,,85,,,,,75,83,,,,,,,,,,,60,,,,,,70,,90,60,,,75,,,30,,,,,,,,,,,,90,85,58,80,91,91,,,,,,75,,,70,,,,,,,,,,,,,,80,,90,,100,,,,100,,,91,,,,,,,,,,,,
3DAvenue,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,80,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,92,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,85,,,,,,90,,,,,,,,80,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,86,,,,,,,,,,95,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,86,,95,,,,,,,,,,80,,88,,,,,80,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,85,,,,,80,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,85,,,,,87,,,,,,,,,83,,,,,,,,70,,,,,,,,95,,,,85,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,84
